run,subject,sample_id,sp,side,window_mode,initiation_time_s,movement_time_s,peak_speed_tracker_units_s,peak_speed_mm_s,time_to_peak_speed,path_length,straight_line_dist,curvature_index,max_lateral_deviation,speed_peak_count,n_submovements,end_x,end_y,end_z,kind,outer_fold,latent_dim,seed,fit_seed_id,job_id,mj_fit_completed,mj_fit_success,mj_selected_optimizer_converged,mj_bic_optimizer_converged,mj_all_candidates_converged,mj_candidate_diagnostics_json,mj_n_components,mj_n_components_bic,mj_fit_error,mj_bic,mj_first_onset_s,mj_second_onset_s,mj_first_duration_s,mj_mean_duration_s,mj_first_amplitude,mj_total_amplitude,mj_secondary_amplitude_fraction,mj_mean_overlap_pct,mj_mean_relative_onset_pct,mj_pattern,mj_parameters_json,fit_failure,sample_hz
unconditional_vae_z8_fold0_seed42,subject13,0,3,1,go_to_arrival,0.003947516903281212,0.43151187896728516,77.67934414869646,77.67934414869646,0.9393939393939394,13.113990902811755,13.058838583537973,1.0042233709315702,0.4296443260774959,1.0,1.0,0.274910541488277,13.055609761960953,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-0,unconditional_vae_z8_fold0_seed42-subject13-0,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 19}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 57}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 73}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 174}}",2.0,4.0,0.039209558783803694,2567.4972428153364,0.17716113823909238,0.35321760498864785,0.30285996976765295,0.2014299848838265,9.672807756414354,12.249448773160864,0.21034750742352232,45.933900593292904,58.13130962293295,overlapping_components,"[[0.17716113823909238, 0.30285996976765295, 0.2169464501034854, 9.67037455998149], [0.35321760498864785, 0.10000000000000002, 0.3550215439048002, 2.5520655619603403]]",,229.42589723585718
unconditional_vae_z8_fold0_seed42,subject13,1,3,1,go_to_arrival,0.2559514045715332,0.25420767068862915,83.18190792936295,83.18190792936295,0.8080808080808081,11.84168044260014,11.787424071966598,1.0046029030857198,0.5223430174449677,1.0,1.0,-0.10249971922261791,11.756005404375317,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-1,unconditional_vae_z8_fold0_seed42-subject13-1,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 20}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 22}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 74}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 228}}",2.0,4.0,0.013178314272609293,2319.105023550932,5.546297686345842e-24,0.14594799864392574,0.2807617684206991,0.20488292583696868,7.845979854760886,11.589476598848321,0.32300826634909785,49.03173267376663,51.98286058137172,overlapping_components,"[[5.546297686345842e-24, 0.2807617684206991, -0.8218951328891902, 7.802812843574214], [0.14594799864392574, 0.12900408325323826, 0.7787337600059875, 3.6616036929220193]]",,389.4453685516907
unconditional_vae_z8_fold0_seed42,subject13,2,2,1,go_to_arrival,0.004571461584419012,0.37900882959365845,85.436894214821,85.436894214821,0.9090909090909091,12.909161480021762,12.780742438046937,1.010047854621695,0.37726712819702024,1.0,1.0,-0.5307833591553535,12.763757100842689,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-2,unconditional_vae_z8_fold0_seed42-subject13-2,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 22}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 57}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 76}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 95}}",2.0,4.0,0.03753605488701031,2831.449545334178,0.13280769250833288,0.28599002873300033,0.28920913147392724,0.20333508524944477,8.48184896604178,12.035916789799018,0.2952885007288744,50.26053016217174,52.965940405819154,overlapping_components,"[[0.13280769250833288, 0.28920913147392724, -1.2698880681596183, 8.386247443111241], [0.28599002873300033, 0.11746103902496229, 0.5660951939865013, 3.508694105676912]]",,261.2076349412216
unconditional_vae_z8_fold0_seed42,subject13,3,1,1,go_to_arrival,0.2142232060432434,0.24908895790576935,89.02857267551147,89.02857267551147,0.7878787878787878,13.12954572756016,13.100044210603997,1.002252016594897,0.32787769670821393,1.0,1.0,-0.7006953637259338,13.058156759700761,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-3,unconditional_vae_z8_fold0_seed42-subject13-3,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 9}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 30}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 92}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 92}}",1.0,4.0,0.039932944304332973,4275.626276905351,0.01565563320113585,,0.2882418057265176,0.2882418057265176,13.004013548269763,13.004013548269763,0.0,0.0,,single_component,"[[0.01565563320113585, 0.2882418057265176, -0.5306228459736618, 12.993183126505773]]",,397.44836877695644
unconditional_vae_z8_fold0_seed42,subject13,4,1,1,go_to_arrival,0.289188027381897,0.21462780237197876,101.38747851195488,101.38747851195488,0.7272727272727273,13.206035803286458,13.059915301314364,1.011188472405896,0.8310474264827421,1.0,1.0,1.0104240725769145,12.969307064271476,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-4,unconditional_vae_z8_fold0_seed42-subject13-4,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 15}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 16}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 41}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 26}}",1.0,3.0,0.047604538887837194,5314.744667497196,0.0026940983601417205,,0.25661947929870527,0.25661947929870527,12.891696300445199,12.891696300445199,0.0,0.0,,single_component,"[[0.0026940983601417205, 0.25661947929870527, 1.4180110294747035, 12.813472527898147]]",,461.26363362943874
unconditional_vae_z8_fold0_seed42,subject13,5,3,2,go_to_arrival,0.27769461274147034,0.22735433280467987,83.05260840851591,83.05260840851591,0.7575757575757576,12.141640341958354,12.093392510650348,1.0039896026913468,0.45652949805131504,1.0,1.0,-0.25428699993597337,12.042038745067686,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-5,unconditional_vae_z8_fold0_seed42-subject13-5,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 10}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 33}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 41}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 86}}",1.0,3.0,0.04710205756134378,4641.103775220564,4.58258418097116e-16,,0.2764819553895596,0.2764819553895596,11.745744383848237,11.745744383848237,0.0,0.0,,single_component,"[[4.58258418097116e-16, 0.2764819553895596, -0.01953445417364112, 11.745728139872918]]",,435.44364771376894
unconditional_vae_z8_fold0_seed42,subject13,6,2,1,go_to_arrival,0.4011053740978241,0.18997952342033386,95.0582155500007,95.0582155500007,0.6868686868686869,12.266911424443142,12.258104003651747,1.0007184978026595,0.16815093475075182,1.0,1.0,0.5839900672306887,12.151807666157277,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-6,unconditional_vae_z8_fold0_seed42-subject13-6,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 9}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 22}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 22}}",2.0,3.0,0.02158762790839313,4361.862038861252,1.328126422738435e-23,0.05000000000000005,0.10426755840566732,0.12958659687452806,3.572718907619654,11.758133078778535,0.6961491349279066,26.4841707816984,47.95355407236847,overlapping_components,"[[1.328126422738435e-23, 0.10426755840566732, 0.06756868260284692, 3.5720799075600604], [0.05000000000000005, 0.15490563534338883, 0.5852097930221847, 8.164467811900513]]",,521.1087922405212
unconditional_vae_z8_fold0_seed42,subject13,7,1,2,go_to_arrival,0.21122677624225616,0.22969698905944824,80.67975038907917,80.67975038907917,0.7171717171717171,12.620107728172142,12.582688173205904,1.0029738919419398,0.299008982455113,1.0,1.0,0.27341336632130964,12.537440919211129,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-7,unconditional_vae_z8_fold0_seed42-subject13-7,True,True,True,True,False,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 10}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 17}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 77}, ""4"": {""optimizer_converged"": false, ""optimizer_status"": 0, ""optimizer_message"": ""The maximum number of function evaluations is exceeded."", ""nfev"": 400}}",1.0,3.0,0.014743639337832905,3001.370714210114,2.646506475556963e-16,,0.2699562394464616,0.2699562394464616,12.51620948325528,12.51620948325528,0.0,0.0,,single_component,"[[2.646506475556963e-16, 0.2699562394464616, 0.5071858714487111, 12.505929086658544]]",,431.0026021907394
unconditional_vae_z8_fold0_seed42,subject13,8,1,2,go_to_arrival,0.20083442330360413,0.2804494798183441,81.97202035903636,81.97202035903636,0.8383838383838383,13.31382143273843,13.234417567284174,1.005999800523942,0.3039028084210204,1.0,1.0,-0.610246462534254,13.21342495886541,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-8,unconditional_vae_z8_fold0_seed42-subject13-8,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 11}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 27}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 228}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 172}}",1.0,4.0,0.04291011549902715,3902.129672680811,0.029759810214609637,,0.3132223140393909,0.3132223140393909,13.261636923544309,13.261636923544309,0.0,0.0,,single_component,"[[0.029759810214609637, 0.3132223140393909, -0.35674579789741695, 13.256837719742832]]",,353.0047553096743
unconditional_vae_z8_fold0_seed42,subject13,9,2,2,go_to_arrival,0.2147943377494812,0.22988951206207275,91.00881208221107,91.00881208221107,0.7373737373737373,13.236582896170022,13.11857499312451,1.0089954818345255,0.7412177936917956,1.0,1.0,1.235446044451686,13.018144347905562,0.0,generated,0,8,42,unconditional_vae_z8_fold0_seed42-subject13-9,unconditional_vae_z8_fold0_seed42-subject13-9,True,True,True,True,True,"{""1"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 10}, ""2"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 21}, ""3"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 54}, ""4"": {""optimizer_converged"": true, ""optimizer_status"": 2, ""optimizer_message"": ""`ftol` termination condition is satisfied."", ""nfev"": 127}}",1.0,4.0,0.03212457890512614,4322.934530736351,0.0010722318241451582,,0.27592618433246213,0.27592618433246213,13.102567911415798,13.102567911415798,0.0,0.0,,single_component,"[[0.0010722318241451582, 0.27592618433246213, 1.5445680367598336, 13.011210376174956]]",,430.6416552542375
